-9.137859e-004,2.959618e-005
-3.580640e-004,-1.844488e-006
4.628891e-005,-3.198863e-005
2.765838e-004,-5.192267e-005
3.634508e-004,-6.018800e-005
3.548613e-004,-5.613637e-005
3.000832e-004,-4.835723e-005
2.396328e-004,-4.300908e-005
1.937684e-004,-4.365734e-005
1.621656e-004,-5.419158e-005
1.383420e-004,-7.299116e-005
1.229458e-004,-9.794922e-005
1.263492e-004,-1.203142e-004
1.501728e-004,-1.313347e-004
1.812893e-004,-1.305243e-004
2.030061e-004,-1.229073e-004
2.036543e-004,-1.067007e-004
1.681620e-004,-8.044616e-005
8.599491e-005,-4.300908e-005
-5.402952e-005,1.002961e-007
-2.397564e-004,3.883391e-005
-4.123559e-004,6.784360e-005
-5.172121e-004,8.583285e-005
-5.343910e-004,9.101894e-005
-4.750752e-004,8.437427e-005
-3.700568e-004,6.784360e-005
-2.553146e-004,5.066468e-005
-1.527273e-004,4.061663e-005
-5.840528e-005,3.705119e-005
4.871989e-005,3.251336e-005
1.940925e-004,1.954813e-005
3.743092e-004,-8.720958e-007
5.548500e-004,-2.096819e-005
6.926056e-004,-3.279896e-005
7.744486e-004,-3.036798e-005
8.164236e-004,-1.124428e-005
8.592089e-004,1.906194e-005
9.395934e-004,5.196120e-005
1.070542e-003,7.837785e-005
1.218832e-003,8.939829e-005
1.311210e-003,8.972242e-005
1.283497e-003,8.534666e-005
1.102955e-003,7.805372e-005
7.391184e-004,6.768153e-005
1.908512e-004,5.487837e-005
-4.833405e-004,4.596478e-005
-1.165635e-003,4.385793e-005
-1.709040e-003,4.726130e-005
-1.983417e-003,5.358185e-005
-1.928639e-003,6.217131e-005
-1.578902e-003,6.768153e-005
-1.037604e-003,6.897806e-005
-4.415276e-004,6.573675e-005
8.388807e-005,5.828174e-005
4.629589e-004,5.228533e-005
6.783438e-004,5.131293e-005
7.486802e-004,5.374392e-005
7.055708e-004,6.071273e-005
5.835355e-004,7.092283e-005
4.132048e-004,7.935023e-005
