-1.452723e-004,-2.758969e-004
-1.742820e-004,-2.726556e-004
-1.977815e-004,-2.796244e-004
-2.044261e-004,-2.922655e-004
-1.895161e-004,-3.023136e-004
-1.613168e-004,-3.013411e-004
-1.300382e-004,-2.797865e-004
-9.098041e-005,-2.368392e-004
-3.004385e-005,-1.823853e-004
5.163707e-005,-1.358725e-004
1.312112e-004,-1.258245e-004
1.785342e-004,-1.716889e-004
1.816135e-004,-2.710350e-004
1.504969e-004,-3.979321e-004
9.944634e-005,-5.193190e-004
3.591673e-005,-6.116962e-004
-4.090223e-005,-6.705259e-004
-1.285796e-004,-7.050458e-004
-2.147983e-004,-7.278970e-004
-2.716832e-004,-7.432932e-004
-2.713591e-004,-7.466965e-004
-2.128535e-004,-7.274108e-004
-1.224211e-004,-6.773326e-004
-3.458168e-005,-5.997034e-004
2.635488e-005,-5.123502e-004
4.029250e-005,-4.356933e-004
-6.868513e-006,-3.724878e-004
-1.057284e-004,-3.120375e-004
-2.269532e-004,-2.358668e-004
-3.293785e-004,-1.342519e-004
-3.805911e-004,-1.383732e-005
-3.747568e-004,1.124116e-004
-3.266234e-004,2.261814e-004
-2.572594e-004,3.182346e-004
-1.878955e-004,3.866261e-004
-1.370070e-004,4.435111e-004
-1.146419e-004,5.130371e-004
-1.206384e-004,6.093040e-004
-1.464067e-004,7.199947e-004
-1.799543e-004,8.028102e-004
-2.053985e-004,8.034584e-004
-2.063709e-004,6.994124e-004
-1.715269e-004,5.088235e-004
-1.044318e-004,2.726942e-004
-1.918548e-005,3.656499e-005
6.427817e-005,-1.627754e-004
1.281319e-004,-3.131719e-004
1.668655e-004,-4.193247e-004
1.856651e-004,-4.932265e-004
1.924718e-004,-5.421702e-004
1.913374e-004,-5.640491e-004
1.838824e-004,-5.556216e-004
1.743205e-004,-5.196431e-004
1.573037e-004,-4.651892e-004
1.214872e-004,-4.049009e-004
6.298164e-005,-3.481781e-004
-4.275467e-006,-2.976137e-004
-5.289507e-005,-2.528836e-004
-6.326724e-005,-2.094502e-004
-3.360929e-005,-1.600202e-004
2.473423e-005,-9.503204e-005
9.717743e-005,-9.947754e-006
1.688103e-004,9.166720e-005
2.235884e-004,1.987924e-004
2.459534e-004,2.971661e-004
2.287745e-004,3.720403e-004
1.765894e-004,4.209840e-004
1.018773e-004,4.498317e-004
2.084466e-005,4.666864e-004
-5.565017e-005,4.733311e-004
-1.284175e-004,4.673347e-004
-2.015090e-004,4.444835e-004
-2.650386e-004,4.078567e-004
-2.921034e-004,3.660439e-004
-2.538560e-004,3.299033e-004
-1.396000e-004,3.172622e-004
3.964424e-005,3.427064e-004
2.487085e-004,4.026706e-004
4.261701e-004,4.785172e-004
5.149820e-004,5.470709e-004
4.979651e-004,5.864528e-004
4.007258e-004,5.822391e-004
2.660495e-004,5.305402e-004
1.302388e-004,4.334631e-004
1.371378e-005,2.989488e-004
-6.650855e-005,1.475797e-004
-1.029732e-004,6.096713e-006
-9.503204e-005,-1.083214e-004
-5.613637e-005,-1.844921e-004
-2.816880e-006,-2.225774e-004
4.288554e-005,-2.342462e-004
6.281957e-005,-2.374874e-004
5.730935e-005,-2.462390e-004
3.462021e-005,-2.689281e-004
5.864920e-007,-3.066893e-004
-5.159854e-005,-3.570916e-004
-1.334415e-004,-4.155972e-004
-2.431597e-004,-4.755614e-004
-3.556330e-004,-5.379565e-004
-4.368278e-004,-6.000275e-004
-4.570859e-004,-6.520505e-004
-4.194868e-004,-6.776568e-004
-3.497987e-004,-6.590193e-004
-2.603387e-004,-5.823624e-004
-1.387897e-004,-4.400691e-004
1.922400e-005,-2.371633e-004
1.882582e-004,1.403791e-005
3.230965e-004,2.983005e-004
3.910019e-004,6.047662e-004
3.919743e-004,9.182008e-004
3.480546e-004,1.208784e-003
2.829043e-004,1.428707e-003
2.135403e-004,1.519302e-003
1.401247e-004,1.445886e-003
5.115087e-005,1.223208e-003
-5.370539e-005,9.128526e-004
-1.535376e-004,5.905044e-004
-2.156086e-004,3.128864e-004
-2.073433e-004,9.831188e-005
-1.110765e-004,-5.451572e-005
6.735741e-005,-1.520790e-004
2.838767e-004,-2.058847e-004
4.668485e-004,-2.360289e-004
5.590637e-004,-2.558008e-004
5.446399e-004,-2.723315e-004
4.469145e-004,-2.835140e-004
3.055935e-004,-2.914552e-004
1.668655e-004,-3.024756e-004
7.432621e-005,-3.214373e-004
5.050261e-005,-3.488263e-004
8.939829e-005,-3.758912e-004
1.689724e-004,-3.869116e-004
2.619979e-004,-3.718396e-004
3.363859e-004,-3.280820e-004
3.610198e-004,-2.609869e-004
3.211517e-004,-1.757406e-004
2.279642e-004,-7.850138e-005
1.151667e-004,2.052053e-005
1.452411e-005,1.114392e-004
-5.613637e-005,1.872858e-004
-9.243900e-005,2.456293e-004
-9.892161e-005,2.842008e-004
-8.838737e-005,3.000832e-004
-7.201877e-005,2.885766e-004
-5.759496e-005,2.524360e-004
-4.284701e-005,1.932822e-004
-2.550602e-005,1.197045e-004
-4.923729e-006,4.061663e-005
1.160693e-005,-3.928157e-005
1.841368e-005,-1.235555e-004
5.124321e-006,-2.159328e-004
-3.652646e-005,-3.168994e-004
-1.045939e-004,-4.238625e-004
-1.921092e-004,-5.347152e-004
-2.830278e-004,-6.431369e-004
-3.557951e-004,-7.408622e-004
-3.924218e-004,-8.243258e-004
-3.839945e-004,-8.917450e-004
-3.342404e-004,-9.418232e-004
-2.543422e-004,-9.774775e-004
-1.618029e-004,-9.987081e-004
-7.671866e-005,-1.002760e-003
-1.351319e-005,-9.859049e-004
2.505836e-005,-9.481438e-004
3.397195e-005,-8.886658e-004
1.889987e-005,-8.063366e-004
-7.030578e-006,-7.005080e-004
-3.036798e-005,-5.702075e-004
-4.706071e-005,-4.181903e-004
-6.229485e-005,-2.489941e-004
-7.931171e-005,-6.310517e-005
-8.222889e-005,1.461212e-004
-4.868137e-005,3.908399e-004
2.473423e-005,6.947125e-004
1.111150e-004,1.077511e-003
