-2.2401e-07,4.8685e-06,-1.246e-06,2.093e-06,3.683e-06,-3.9833e-06,-5.9148e-07,1.097e-05,5.2594e-06,2.6956e-06
2.8164e-07,4.4703e-06,-4.5079e-07,6.837e-07,4.7478e-06,-4.2996e-06,-1.2883e-07,9.5299e-06,5.3402e-06,1.9156e-06
7.8898e-07,3.9489e-06,2.5636e-07,-3.2082e-07,5.4623e-06,-4.464e-06,4.178e-07,7.6911e-06,5.3942e-06,1.1023e-06
1.3102e-06,3.3218e-06,8.5351e-07,-8.4419e-07,5.852e-06,-4.4496e-06,9.9055e-07,5.5791e-06,5.4289e-06,3.8218e-07
1.7959e-06,2.6473e-06,1.2891e-06,-9.2265e-07,6.0064e-06,-4.2466e-06,1.4849e-06,3.3434e-06,5.4646e-06,-1.1711e-07
2.1574e-06,1.9997e-06,1.4876e-06,-7.0316e-07,6.0269e-06,-3.8616e-06,1.8037e-06,1.1456e-06,5.5234e-06,-3.2528e-07
2.3317e-06,1.442e-06,1.3781e-06,-3.8774e-07,5.9617e-06,-3.3282e-06,1.888e-06,-8.5664e-07,5.6153e-06,-2.5565e-07
2.3152e-06,1.021e-06,9.2167e-07,-1.6439e-07,5.7978e-06,-2.7137e-06,1.7136e-06,-2.5322e-06,5.7249e-06,1.5113e-08
2.1437e-06,7.8171e-07,1.3383e-07,-1.6134e-07,5.5087e-06,-2.1016e-06,1.2815e-06,-3.7976e-06,5.8067e-06,3.8779e-07
1.8643e-06,7.81e-07,-8.9509e-07,-4.4997e-07,5.0953e-06,-1.5624e-06,6.2708e-07,-4.6217e-06,5.811e-06,7.7096e-07
1.519e-06,1.0708e-06,-2.0083e-06,-1.0716e-06,4.5892e-06,-1.1425e-06,-1.8085e-07,-5.0172e-06,5.7248e-06,1.0985e-06
1.14e-06,1.6585e-06,-3.0289e-06,-2.0313e-06,4.0456e-06,-8.6889e-07,-1.0632e-06,-5.0339e-06,5.5882e-06,1.3402e-06
7.5811e-07,2.4908e-06,-3.8129e-06,-3.2769e-06,3.5329e-06,-7.4994e-07,-1.9325e-06,-4.7503e-06,5.4786e-06,1.4992e-06
4.0886e-07,3.4635e-06,-4.2762e-06,-4.7055e-06,3.1008e-06,-7.8091e-07,-2.6782e-06,-4.2619e-06,5.4747e-06,1.604e-06
1.1921e-07,4.4237e-06,-4.3856e-06,-6.1786e-06,2.7582e-06,-9.5501e-07,-3.1917e-06,-3.679e-06,5.6159e-06,1.6962e-06
-1.1373e-07,5.1827e-06,-4.1352e-06,-7.5359e-06,2.4976e-06,-1.2621e-06,-3.4185e-06,-3.1214e-06,5.8715e-06,1.8019e-06
-3.105e-07,5.5579e-06,-3.55e-06,-8.6278e-06,2.3189e-06,-1.6791e-06,-3.3808e-06,-2.6954e-06,6.1372e-06,1.9064e-06
-4.7029e-07,5.4251e-06,-2.711e-06,-9.3497e-06,2.2117e-06,-2.1689e-06,-3.1562e-06,-2.472e-06,6.2764e-06,1.9629e-06
-5.611e-07,4.7386e-06,-1.7397e-06,-9.6516e-06,2.1458e-06,-2.6865e-06,-2.8375e-06,-2.4875e-06,6.1759e-06,1.9238e-06
-5.3571e-07,3.5073e-06,-7.4309e-07,-9.5224e-06,2.0908e-06,-3.1861e-06,-2.5118e-06,-2.7508e-06,5.7814e-06,1.7686e-06
-3.4571e-07,1.7735e-06,2.2506e-07,-8.9853e-06,2.0285e-06,-3.6307e-06,-2.2609e-06,-3.2427e-06,5.1158e-06,1.5173e-06
3.3823e-08,-3.7153e-07,1.1595e-06,-8.117e-06,1.9501e-06,-4.0067e-06,-2.1503e-06,-3.9051e-06,4.2728e-06,1.22e-06
5.6834e-07,-2.7593e-06,2.0661e-06,-7.0441e-06,1.8492e-06,-4.3207e-06,-2.201e-06,-4.6313e-06,3.3749e-06,9.3876e-07
1.1448e-06,-5.1429e-06,2.9329e-06,-5.907e-06,1.7069e-06,-4.5698e-06,-2.3657e-06,-5.2808e-06,2.5196e-06,7.3224e-07
1.5973e-06,-7.2292e-06,3.7364e-06,-4.8265e-06,1.485e-06,-4.7106e-06,-2.54e-06,-5.7242e-06,1.754e-06,6.3566e-07
1.7727e-06,-8.741e-06,4.4561e-06,-3.8839e-06,1.1412e-06,-4.6569e-06,-2.6059e-06,-5.8906e-06,1.0768e-06,6.4895e-07
1.5883e-06,-9.5392e-06,5.0747e-06,-3.1157e-06,6.5206e-07,-4.3056e-06,-2.4791e-06,-5.7778e-06,4.5939e-07,7.5288e-07
1.0448e-06,-9.7445e-06,5.5696e-06,-2.527e-06,3.2267e-08,-3.5899e-06,-2.13e-06,-5.4185e-06,-1.1727e-07,9.3991e-07
2.0588e-07,-9.692e-06,5.9071e-06,-2.1066e-06,-6.609e-07,-2.5367e-06,-1.5702e-06,-4.8482e-06,-6.379e-07,1.2203e-06
-8.3131e-07,-9.7261e-06,6.0388e-06,-1.8229e-06,-1.349e-06,-1.2759e-06,-8.3309e-07,-4.103e-06,-1.0606e-06,1.5913e-06
-1.9631e-06,-1.0058e-05,5.9097e-06,-1.6187e-06,-1.9649e-06,2.0592e-08,3.3087e-08,-3.2255e-06,-1.333e-06,2.0093e-06
-3.0848e-06,-1.0777e-05,5.4744e-06,-1.4296e-06,-2.4792e-06,1.2075e-06,9.758e-07,-2.266e-06,-1.4019e-06,2.4015e-06
-4.0806e-06,-1.192e-05,4.7052e-06,-1.2053e-06,-2.9041e-06,2.1865e-06,1.9467e-06,-1.2888e-06,-1.2209e-06,2.7e-06
-4.834e-06,-1.3476e-05,3.5967e-06,-9.1892e-07,-3.2678e-06,2.903e-06,2.8893e-06,-3.7728e-07,-7.5612e-07,2.8516e-06
-5.2524e-06,-1.5366e-05,2.1828e-06,-5.7271e-07,-3.5877e-06,3.3497e-06,3.7303e-06,3.8592e-07,1.1235e-09,2.8019e-06
-5.2871e-06,-1.7409e-05,5.6205e-07,-1.9378e-07,-3.8672e-06,3.5673e-06,4.4025e-06,9.4854e-07,1.0099e-06,2.49e-06
-4.9466e-06,-1.9337e-05,-1.0942e-06,1.9039e-07,-4.0956e-06,3.6359e-06,4.8676e-06,1.3046e-06,2.1747e-06,1.8753e-06
-4.2893e-06,-2.0859e-05,-2.5606e-06,5.7865e-07,-4.245e-06,3.661e-06,5.1107e-06,1.4948e-06,3.378e-06,9.7645e-07
-3.3892e-06,-2.1729e-05,-3.6113e-06,9.8696e-07,-4.2745e-06,3.7366e-06,5.1211e-06,1.5856e-06,4.5133e-06,-1.1644e-07
-2.3087e-06,-2.1776e-05,-4.0948e-06,1.4087e-06,-4.1461e-06,3.8964e-06,4.8754e-06,1.633e-06,5.4881e-06,-1.2729e-06
-1.1045e-06,-2.0905e-05,-3.988e-06,1.8006e-06,-3.8422e-06,4.1134e-06,4.3387e-06,1.6572e-06,6.2133e-06,-2.372e-06
1.5376e-07,-1.9115e-05,-3.3912e-06,2.1135e-06,-3.3633e-06,4.3333e-06,3.4915e-06,1.6378e-06,6.6001e-06,-3.328e-06
1.372e-06,-1.6514e-05,-2.4679e-06,2.3289e-06,-2.7128e-06,4.4917e-06,2.3608e-06,1.525e-06,6.5663e-06,-4.076e-06
2.4296e-06,-1.3289e-05,-1.3798e-06,2.4681e-06,-1.9038e-06,4.5198e-06,1.0349e-06,1.2633e-06,6.0557e-06,-4.5572e-06
3.2081e-06,-9.6617e-06,-2.6923e-07,2.5654e-06,-9.8101e-07,4.362e-06,-3.4114e-07,8.1956e-07,5.068e-06,-4.7412e-06
3.6334e-06,-5.854e-06,7.2967e-07,2.6259e-06,-1.6413e-08,3.9958e-06,-1.5946e-06,1.9993e-07,3.6718e-06,-4.6588e-06
3.6944e-06,-2.0649e-06,1.5103e-06,2.62e-06,9.2737e-07,3.4365e-06,-2.5733e-06,-5.5178e-07,1.9887e-06,-4.3982e-06
3.4376e-06,1.5535e-06,2.0394e-06,2.5224e-06,1.8234e-06,2.7328e-06,-3.1798e-06,-1.363e-06,1.5907e-07,-4.0624e-06
2.9462e-06,4.9266e-06,2.3557e-06,2.3447e-06,2.664e-06,1.9511e-06,-3.3763e-06,-2.1373e-06,-1.6808e-06,-3.734e-06
2.3109e-06,8.0614e-06,2.516e-06,2.1429e-06,3.4286e-06,1.153e-06,-3.1802e-06,-2.7601e-06,-3.3994e-06,-3.4781e-06
1.6163e-06,1.1012e-05,2.5615e-06,2.0135e-06,4.0787e-06,3.8889e-07,-2.6602e-06,-3.1163e-06,-4.8666e-06,-3.3581e-06
9.4156e-07,1.3836e-05,2.5195e-06,2.0594e-06,4.5763e-06,-2.9484e-07,-1.9144e-06,-3.1181e-06,-5.9657e-06,-3.4256e-06
3.5242e-07,1.6557e-05,2.3995e-06,2.3354e-06,4.8951e-06,-8.5002e-07,-1.0344e-06,-2.7371e-06,-6.6209e-06,-3.6962e-06
-1.1756e-07,1.9147e-05,2.1811e-06,2.824e-06,5.0107e-06,-1.2365e-06,-8.2834e-08,-2.0247e-06,-6.8239e-06,-4.1284e-06
-4.7013e-07,2.1535e-05,1.8242e-06,3.4408e-06,4.8927e-06,-1.4498e-06,9.035e-07,-1.1088e-06,-6.6452e-06,-4.6237e-06
-7.1426e-07,2.3664e-05,1.3013e-06,4.0424e-06,4.5162e-06,-1.5399e-06,1.8992e-06,-1.6449e-07,-6.2239e-06,-5.055e-06
-8.417e-07,2.5564e-05,6.1932e-07,4.466e-06,3.8738e-06,-1.5907e-06,2.8879e-06,6.3402e-07,-5.7273e-06,-5.3088e-06
-8.3634e-07,2.737e-05,-1.7955e-07,4.5854e-06,2.9701e-06,-1.6752e-06,3.8665e-06,1.1545e-06,-5.2975e-06,-5.3095e-06
-6.9401e-07,2.925e-05,-1.0171e-06,4.3269e-06,1.8142e-06,-1.8386e-06,4.8307e-06,1.3193e-06,-5.0132e-06,-5.0188e-06
-4.2039e-07,3.1286e-05,-1.7863e-06,3.6699e-06,4.4104e-07,-2.1193e-06,5.7444e-06,1.097e-06,-4.8866e-06,-4.4319e-06
-1.2849e-08,3.3411e-05,-2.3787e-06,2.6618e-06,-1.0436e-06,-2.5647e-06,6.5166e-06,4.9523e-07,-4.8893e-06,-3.5746e-06
5.497e-07,3.5468e-05,-2.7049e-06,1.4171e-06,-2.4596e-06,-3.2231e-06,7.0084e-06,-4.3685e-07,-4.989e-06,-2.5018e-06
