3.4457e-07,-5.3767e-06,7.7382e-06,5.3763e-06,2.1376e-05,-3.8534e-06,2.3473e-05,1.8933e-05,-2.29e-05,7.9252e-07
-8.369e-07,-5.216e-06,5.0812e-06,5.3904e-06,2.0986e-05,-5.8108e-06,1.9564e-05,1.883e-05,-2.3647e-05,7.3182e-07
-2.2873e-06,-4.8083e-06,2.414e-06,5.6341e-06,1.9317e-05,-7.3884e-06,1.5623e-05,1.854e-05,-2.4075e-05,9.7558e-07
-3.8702e-06,-4.1591e-06,-1.3555e-07,6.0782e-06,1.6546e-05,-8.5375e-06,1.2287e-05,1.7876e-05,-2.4139e-05,1.561e-06
-5.4301e-06,-3.2873e-06,-2.4339e-06,6.6493e-06,1.2987e-05,-9.234e-06,1.0122e-05,1.6675e-05,-2.3834e-05,2.4414e-06
-6.8087e-06,-2.2257e-06,-4.3386e-06,7.253e-06,9.0417e-06,-9.4831e-06,9.5408e-06,1.4865e-05,-2.3178e-05,3.4966e-06
-7.8687e-06,-1.0343e-06,-5.7209e-06,7.8005e-06,5.1695e-06,-9.3403e-06,1.0748e-05,1.2493e-05,-2.2212e-05,4.5668e-06
-8.5116e-06,1.9242e-07,-6.4958e-06,8.2373e-06,1.8394e-06,-8.9242e-06,1.371e-05,9.7185e-06,-2.0988e-05,5.4999e-06
-8.6781e-06,1.3381e-06,-6.6443e-06,8.5489e-06,-5.5428e-07,-8.3965e-06,1.8144e-05,6.7901e-06,-1.9549e-05,6.1943e-06
-8.3423e-06,2.2847e-06,-6.2177e-06,8.7402e-06,-1.7853e-06,-7.9169e-06,2.3566e-05,4.0125e-06,-1.792e-05,6.6167e-06
-7.514e-06,2.9351e-06,-5.3303e-06,8.8194e-06,-1.8442e-06,-7.6004e-06,2.9369e-05,1.6933e-06,-1.6097e-05,6.8024e-06
-6.2529e-06,3.2321e-06,-4.1457e-06,8.8078e-06,-9.3236e-07,-7.5029e-06,3.488e-05,8.3031e-08,-1.4049e-05,6.8513e-06
-4.6869e-06,3.1584e-06,-2.8454e-06,8.7532e-06,5.9632e-07,-7.6364e-06,3.9427e-05,-6.7416e-07,-1.1725e-05,6.8996e-06
