-3.342404e-004,1.468617e-005
-2.368392e-004,2.473422e-005
-1.511066e-004,3.867184e-005
-8.222889e-005,5.325772e-005
-2.809907e-005,6.265751e-005
1.209313e-005,6.508849e-005
4.402000e-005,6.233338e-005
7.497447e-005,5.585077e-005
1.075496e-004,4.661304e-005
1.414213e-004,3.575467e-005
1.725378e-004,2.505835e-005
1.965235e-004,1.776542e-005
2.153230e-004,1.436204e-005
2.352571e-004,1.695509e-005
2.576221e-004,2.230324e-005
2.765838e-004,2.489629e-005
2.845250e-004,2.311357e-005
2.863077e-004,1.873781e-005
2.893869e-004,1.436204e-005
2.987867e-004,1.209313e-005
3.102933e-004,1.225519e-005
3.122381e-004,1.403791e-005
2.929523e-004,1.971020e-005
2.517877e-004,3.299956e-005
2.008992e-004,4.774750e-005
1.722137e-004,6.055066e-005
1.876099e-004,7.043664e-005
2.402811e-004,8.129502e-005
2.986246e-004,9.977046e-005
3.208276e-004,1.287802e-004
2.796630e-004,1.628139e-004
1.788584e-004,1.906891e-004
4.628891e-005,2.005751e-004
-7.769105e-005,1.876099e-004
-1.630995e-004,1.558451e-004
-2.024813e-004,1.150046e-004
-2.097743e-004,7.497447e-005
-2.089639e-004,4.304760e-005
-2.131776e-004,2.327564e-005
-2.241981e-004,1.014835e-005
-2.292221e-004,-4.113402e-006
-2.135018e-004,-1.853721e-005
-1.754164e-004,-3.036798e-005
-1.282554e-004,-3.733679e-005
-8.887356e-005,-4.025397e-005
-6.602235e-005,-4.219875e-005
-5.305713e-005,-4.236081e-005
-3.814712e-005,-3.830918e-005
-1.124428e-005,-2.955766e-005
2.214118e-005,-1.805102e-005
4.434413e-005,-7.030578e-006
4.158902e-005,3.989864e-006
1.371378e-005,1.582063e-005
-2.550602e-005,2.700314e-005
-6.035006e-005,3.526847e-005
-8.498399e-005,4.110282e-005
-9.892161e-005,4.450619e-005
-9.713889e-005,4.369587e-005
-6.748093e-005,3.705119e-005
-1.075808e-005,2.197911e-005
5.212327e-005,-4.599598e-006
9.588090e-005,-3.620233e-005
1.083599e-004,-6.294311e-005
9.312579e-005,-7.526008e-005
6.687120e-005,-7.137050e-005
4.515445e-005,-4.997788e-005
3.705119e-005,-1.691656e-005
4.871989e-005,8.851824e-006
8.194328e-005,1.290346e-005
1.260251e-004,-2.492749e-006
1.733481e-004,-2.307504e-005
2.196988e-004,-4.041603e-005
2.615117e-004,-4.981582e-005
3.008935e-004,-4.949169e-005
3.397892e-004,-3.312309e-005
3.717161e-004,2.369210e-006
3.835469e-004,5.001641e-005
3.649094e-004,9.393611e-005
3.200173e-004,1.239182e-004
2.632944e-004,1.373696e-004
2.148369e-004,1.346145e-004
1.874478e-004,1.132219e-004
1.822617e-004,7.659513e-005
1.932822e-004,3.510640e-005
2.064095e-004,-3.141010e-006
2.093266e-004,-2.680255e-005
1.973338e-004,-2.453363e-005
1.715654e-004,1.063454e-005
1.372075e-004,6.751947e-005
9.539470e-005,1.245665e-004
4.953022e-005,1.686482e-004
5.286386e-006,1.997648e-004
-2.923352e-005,2.200230e-004
-6.294311e-005,2.316917e-004
-1.109144e-004,2.349330e-004
-1.710407e-004,2.308813e-004
-2.237119e-004,2.245608e-004
-2.532078e-004,2.164575e-004
-2.517492e-004,2.031682e-004
-2.290600e-004,1.843686e-004
-2.003745e-004,1.595726e-004
-1.778474e-004,1.295905e-004
-1.716889e-004,9.490851e-005
-1.828714e-004,5.909207e-005
-2.130156e-004,2.635488e-005
-2.593662e-004,2.623614e-007
-3.230579e-004,-1.707863e-005
-3.992286e-004,-2.761287e-005
-4.729683e-004,-2.923352e-005
-5.198051e-004,-2.356124e-005
-5.159156e-004,-1.173047e-005
-4.410414e-004,6.096713e-006
-2.924276e-004,2.441009e-005
-8.206682e-005,3.656499e-005
1.702689e-004,3.948217e-005
4.329768e-004,3.089270e-005
6.687820e-004,1.241726e-005
8.540228e-004,-1.432352e-005
9.859441e-004,-4.041603e-005
1.069894e-003,-5.305713e-005
1.114786e-003,-4.544005e-005
1.124348e-003,-2.356124e-005
1.087559e-003,-6.868512e-006
9.783270e-004,-6.706447e-006
7.804451e-004,-1.983374e-005
5.104441e-004,-3.555407e-005
2.169437e-004,-4.949169e-005
-4.268495e-005,-5.727082e-005
-2.347323e-004,-5.808115e-005
-3.596847e-004,-5.419158e-005
-4.348829e-004,-4.835723e-005
-4.721580e-004,-4.479180e-005
-4.650271e-004,-4.446767e-005
-4.083042e-004,-4.916756e-005
-3.194925e-004,-6.245691e-005
-2.271153e-004,-8.563225e-005
-1.600202e-004,-1.102662e-004
-1.366828e-004,-1.212866e-004
-1.556445e-004,-1.054042e-004
-1.951884e-004,-5.986387e-005
-2.415391e-004,-8.720958e-007
-2.916172e-004,4.418206e-005
-3.444505e-004,5.909207e-005
-3.916115e-004,4.337174e-005
-4.178661e-004,1.484824e-005
-4.112214e-004,-7.354708e-006
-3.679500e-004,-1.237873e-005
-2.984240e-004,-5.479652e-007
-2.169051e-004,1.484824e-005
-1.269589e-004,2.197911e-005
-2.858526e-005,2.149292e-005
7.238143e-005,1.841368e-005
1.620035e-004,1.711715e-005
2.203471e-004,2.246531e-005
2.261814e-004,3.235129e-005
1.694586e-004,4.029249e-005
6.265751e-005,3.834771e-005
-5.435365e-005,2.149292e-005
-1.292278e-004,-3.141010e-006
-1.360346e-004,-2.339917e-005
-7.461181e-005,-3.393342e-005
4.320967e-005,-3.604027e-005
2.094887e-004,-3.571614e-005
4.136910e-004,-3.717472e-005
6.331276e-004,-3.377135e-005
8.289026e-004,-2.388537e-005
9.582309e-004,-1.092015e-005
9.870785e-004,3.179537e-006
9.100975e-004,2.278944e-005
7.580800e-004,5.131293e-005
5.738116e-004,8.648111e-005
3.953777e-004,1.201907e-004
2.462775e-004,1.453108e-004
1.336421e-004,1.598967e-004
5.455424e-005,1.631380e-004
6.582909e-006,1.592484e-004
-1.254080e-005,1.539003e-004
-1.059601e-005,1.516314e-004
4.151929e-006,1.540623e-004
2.230324e-005,1.602208e-004
2.992031e-005,1.680000e-004
1.517237e-005,1.701068e-004
-3.393342e-005,1.655690e-004
-1.259865e-004,1.537382e-004
-2.570973e-004,1.321835e-004
-4.078180e-004,1.070634e-004
-5.364979e-004,9.182927e-005
-6.053756e-004,9.215340e-005
-5.912759e-004,1.026876e-004
-4.972781e-004,1.167873e-004
-3.561192e-004,1.325077e-004
-2.128535e-004,1.519555e-004
-1.003802e-004,1.720516e-004
-3.733679e-005,1.840444e-004
-2.907146e-005,1.804790e-004
-6.197072e-005,1.626518e-004
-1.068628e-004,1.441764e-004
-1.332795e-004,1.321835e-004
-1.196660e-004,1.297525e-004
-5.678463e-005,1.266733e-004
4.450619e-005,1.132219e-004
1.590864e-004,8.712937e-005
2.582704e-004,5.585077e-005
3.229344e-004,2.927205e-005
3.375203e-004,1.679302e-005
2.895490e-004,1.646889e-005
1.895547e-004,2.230324e-005
6.330577e-005,2.992031e-005
-5.970180e-005,3.283749e-005
-1.489998e-004,2.570661e-005
-1.833576e-004,4.800190e-006
-1.562927e-004,-2.485776e-005
-8.303921e-005,-5.743289e-005
9.824214e-006,-8.903562e-005
9.393611e-005,-1.193418e-004
1.445005e-004,-1.486757e-004
1.461212e-004,-1.724992e-004
9.717742e-005,-1.880575e-004
2.855406e-006,-1.966470e-004
-1.337657e-004,-1.972952e-004
-2.998826e-004,-1.906506e-004
-4.651892e-004,-1.797922e-004
-5.982447e-004,-1.681235e-004
-6.766843e-004,-1.553203e-004
-6.893254e-004,-1.363587e-004
-6.454058e-004,-1.073490e-004
-5.695592e-004,-6.942573e-005
-4.800992e-004,-2.988179e-005
-3.867496e-004,2.207145e-006
-2.989102e-004,1.841368e-005
-2.297083e-004,1.808955e-005
-2.016710e-004,9.662150e-006
-2.392702e-004,4.800190e-006
-3.567675e-004,5.124321e-006
-5.434667e-004,9.338019e-006
-7.586894e-004,1.792748e-005
-9.494402e-004,3.089270e-005
-1.061589e-003,4.645098e-005
-1.052028e-003,7.189524e-005
-9.029275e-004,1.151667e-004
-6.304957e-004,1.767515e-004
-2.833519e-004,2.469258e-004
7.384001e-005,3.136967e-004
3.840331e-004,3.589129e-004
6.144901e-004,3.696093e-004
7.579180e-004,3.375203e-004
8.259855e-004,2.718839e-004
8.368439e-004,1.945787e-004
8.156133e-004,1.292664e-004
7.875760e-004,9.409818e-005
7.640765e-004,9.101894e-005
7.407391e-004,1.083599e-004
7.143224e-004,1.294284e-004
