-3.393342e-005,-6.521203e-005
-9.422171e-005,-7.056018e-005
-1.255003e-004,-8.692878e-005
-1.276072e-004,-1.057284e-004
-1.045939e-004,-1.182074e-004
-6.132245e-005,-1.243659e-004
-4.113402e-006,-1.269589e-004
5.277152e-005,-1.279313e-004
9.101894e-005,-1.258244e-004
9.847395e-005,-1.206384e-004
7.821578e-005,-1.117248e-004
4.612685e-005,-1.002181e-004
1.274139e-005,-8.887356e-005
-1.967167e-005,-8.158062e-005
-5.386745e-005,-7.558420e-005
-8.579432e-005,-6.440169e-005
-1.083214e-004,-4.430560e-005
-1.139937e-004,-2.064406e-005
-1.008664e-004,-2.654814e-006
-7.444974e-005,6.258778e-006
-4.138842e-005,9.175954e-006
-1.059601e-005,1.209313e-005
2.693341e-006,1.873781e-005
-1.837515e-005,2.651694e-005
-8.303921e-005,3.316162e-005
-1.916230e-004,3.786152e-005
-3.258130e-004,4.256141e-005
-4.540066e-004,4.693717e-005
-5.449253e-004,4.774750e-005
-5.783107e-004,4.790957e-005
-5.507596e-004,4.418206e-005
-4.783164e-004,4.094075e-005
-3.857772e-004,3.932010e-005
-2.888622e-004,4.013043e-005
-1.900023e-004,4.645098e-005
-8.384953e-005,5.909207e-005
2.862379e-005,7.367795e-005
1.349386e-004,8.712937e-005
2.222919e-004,9.733949e-005
2.801492e-004,1.052807e-004
3.055935e-004,1.128978e-004
3.031625e-004,1.206769e-004
2.780423e-004,1.261871e-004
2.391467e-004,1.229458e-004
1.952270e-004,1.101426e-004
1.587622e-004,9.166720e-005
1.420695e-004,7.384001e-005
1.539003e-004,6.152305e-005
1.983062e-004,5.698522e-005
2.720459e-004,5.730935e-005
3.615060e-004,5.941620e-005
4.467524e-004,6.038860e-005
5.067165e-004,5.811968e-005
5.324850e-004,4.969228e-005
5.269747e-004,3.753739e-005
4.974788e-004,2.538249e-005
4.472386e-004,1.614476e-005
3.791711e-004,9.500084e-006
2.872800e-004,9.338019e-006
1.723757e-004,1.371378e-005
4.693717e-005,2.424803e-005
-7.817725e-005,3.867184e-005
-1.977814e-004,5.406805e-005
-3.092824e-004,6.638501e-005
-4.037664e-004,7.238143e-005
-4.766958e-004,6.978838e-005
-5.269360e-004,5.925414e-005
-5.556216e-004,4.337174e-005
-5.556216e-004,2.878586e-005
-5.155915e-004,1.857574e-005
-4.384484e-004,1.355172e-005
-3.363473e-004,1.257933e-005
-2.267911e-004,1.760335e-005
-1.274451e-004,2.765140e-005
-4.900549e-005,4.385793e-005
7.393235e-006,6.525056e-005
4.515445e-005,9.020861e-005
6.946425e-005,1.135460e-004
9.020861e-005,1.274836e-004
1.141943e-004,1.119254e-004
1.479039e-004,2.716520e-005
2.077060e-004,-1.483515e-004
2.961937e-004,-3.886943e-004
3.840331e-004,-6.364922e-004
4.313562e-004,-8.567389e-004
